neighbourhood_id,category,name,lat,lon
VAN_DT,restaurants,Shabusen,49.2839339,-123.122349
VAN_DT,restaurants,Alchemy,49.2742337,-123.123941
VAN_DT,restaurants,Capo and the Spritz,49.2747239,-123.122703
VAN_DT,restaurants,Grand Chinese Restaurant,49.2746128,-123.1233641
VAN_DT,restaurants,Paratha 2 Pasta,49.2744437,-123.123632
VAN_DT,restaurants,Tasty Indian Bistro,49.274335,-123.1237928
VAN_DT,restaurants,Hapa Izakaya,49.275171,-123.122572
VAN_DT,restaurants,Living Produce Aisle,49.2750527,-123.1221518
VAN_DT,restaurants,The Flying Pig,49.2751034,-123.1220829
VAN_DT,restaurants,Aburi To-Go,49.2753478,-123.12063
VAN_DT,restaurants,Robba Da Matti,49.2753202,-123.1212024
VAN_DT,restaurants,Sushi Maro,49.2748586,-123.1219168
VAN_DT,restaurants,Glowbal,49.2814683,-123.117244
VAN_DT,restaurants,Kaide Sushi Bar,49.2743218,-123.126942
VAN_DT,restaurants,Spicy 6,49.2848775,-123.1256192
VAN_DT,restaurants,Per Se Social Corner,49.2786045,-123.118459
VAN_DT,restaurants,Fit Camp Foods,49.2806587,-123.1312864
VAN_DT,restaurants,Maruhachi Ra-men,49.2906033,-123.13339
VAN_DT,restaurants,Hokkaido Ramen Santouka,49.2902063,-123.1337425
VAN_DT,restaurants,Café Crêpe,49.2814148,-123.119467
VAN_DT,restaurants,Ki Isu Japanese Restaurant,49.2737081,-123.123474
VAN_DT,restaurants,Pho Quynh Express,49.2737767,-123.123226
VAN_DT,restaurants,Sushi Hyun Omakase,49.2873076,-123.128401
VAN_DT,restaurants,Abdul's BBQ,49.2803398,-123.107266
VAN_DT,restaurants,The Bagel Stop,49.2860715,-123.119875
VAN_DT,restaurants,Unwind,49.2784038,-123.1257312
VAN_DT,restaurants,Book Kyung Ban Jeoun & BK Karaoke,49.2897934,-123.133067
VAN_DT,restaurants,The Alley,49.2807802,-123.1248665
VAN_DT,restaurants,J & G Fried Chicken,49.2904957,-123.134221
VAN_DT,restaurants,Catfé,49.2800521,-123.107325
VAN_DT,restaurants,McDonald's,49.2808969,-123.1073143
VAN_DT,restaurants,Chi Chi's Cafe,49.2807562,-123.1073999
VAN_DT,restaurants,Caveman Cafe,49.2808098,-123.107015
VAN_DT,restaurants,Tacofino,49.2764454,-123.119515
VAN_DT,restaurants,West Oak,49.2763998,-123.119601
VAN_DT,restaurants,Dovetail,49.2759244,-123.1203101
VAN_DT,restaurants,Fanny Bay Oyster Bar,49.278575,-123.114112
VAN_DT,restaurants,Subway,49.2764887,-123.118966
VAN_DT,restaurants,Moltaqa,49.276436,-123.1190454
VAN_DT,restaurants,Frankie’s Italian Kitchen & Bar,49.2781965,-123.113353
VAN_DT,restaurants,Pho Khanh Express,49.2762526,-123.1155489
VAN_DT,restaurants,7Days Coffee,49.276166,-123.115703
VAN_DT,restaurants,Latin Square,49.2806665,-123.1312098
VAN_DT,restaurants,Nablus Shawarma and Grill,49.2792644,-123.1160937
VAN_DT,restaurants,El Furniture Warehouse - Granville,49.2795769,-123.1228253
VAN_DT,restaurants,The Dime,49.2791296,-123.1234852
VAN_DT,restaurants,Miku,49.2870647,-123.112828
VAN_DT,restaurants,Tractor,49.2804382,-123.118103
VAN_DT,restaurants,Thierry,49.2848096,-123.1227296
VAN_DT,restaurants,Burgoo,49.27993,-123.127571
VAN_DT,restaurants,Railtown Cafe,49.2802382,-123.123258
VAN_DT,restaurants,Wela,49.2798153,-123.123638
VAN_DT,restaurants,The Cockpit,49.290443,-123.1176585
VAN_DT,restaurants,Fresh Sushi,49.2757358,-123.1151565
VAN_DT,restaurants,Cafe Bel,49.2833387,-123.1190854
VAN_DT,restaurants,Le Crocrodile,49.2826171,-123.125193
VAN_DT,restaurants,,49.2769143,-123.1307852
VAN_DT,restaurants,Toloache Mexican Kitchen,49.2850132,-123.117913
VAN_DT,restaurants,Cafe Dilli,49.2771572,-123.116319
VAN_DT,restaurants,Pho Georgia Express,49.2816876,-123.116537
VAN_DT,restaurants,Sura Korean,49.2888741,-123.13173
VAN_DT,restaurants,Hongdae Pocha Korean,49.2898464,-123.133158
VAN_DT,restaurants,Opa! Of Greece,49.2831882,-123.117592
VAN_DT,restaurants,Saku,49.2892247,-123.132281
VAN_DT,restaurants,Beest,49.2861495,-123.1264961
VAN_DT,restaurants,Original Joe's,49.2786125,-123.1160181
VAN_DT,restaurants,Patisserie Fur Elise,49.2786063,-123.116857
VAN_DT,restaurants,Subway,49.2785176,-123.115717
VAN_DT,restaurants,Cocobay,49.278628,-123.11589
VAN_DT,restaurants,Manoush’eh,49.2766598,-123.1256875
VAN_DT,restaurants,The Parlour,49.2766922,-123.120266
VAN_DT,restaurants,Pallet Coffee Roasters,49.2798788,-123.123637
VAN_DT,restaurants,The Mexican Antojitos y Cantina,49.278797,-123.124006
VAN_DT,restaurants,Delicious Pho,49.2786385,-123.115315
VAN_DT,restaurants,Tim Hortons,49.2821466,-123.1185541
VAN_DT,restaurants,Firecrust Neopolitan Pizzeria,49.2777744,-123.1275201
VAN_DT,restaurants,The Captain's Boil,49.2886796,-123.1308269
VAN_DT,restaurants,Big Way Hot Pot,49.2886197,-123.130733
VAN_DT,restaurants,Black & Blue,49.284544,-123.122899
VAN_DT,restaurants,Jollibee,49.2810698,-123.120576
VAN_DT,restaurants,Chop Steakhouse & Bar,49.2886642,-123.1151811
VAN_DT,restaurants,House of Dosas,49.2814927,-123.133151
VAN_DT,restaurants,49th Parallel Café & Lucky's Doughnuts,49.2860362,-123.1230296
VAN_DT,restaurants,Banju,49.2859246,-123.1274513
VAN_DT,restaurants,Mumbai Local,49.2809013,-123.1322613
VAN_DT,restaurants,Burger Crush,49.2797512,-123.123526
VAN_DT,restaurants,Chronic Tacos,49.2860028,-123.1124564
VAN_DT,restaurants,A&W,49.2880327,-123.123617
VAN_DT,restaurants,Botanist,49.2882856,-123.1166693
VAN_DT,restaurants,Le Petit Crêpe,49.2877451,-123.12066
VAN_DT,restaurants,Panago,49.288332,-123.122596
VAN_DT,restaurants,Quiznos,49.2871644,-123.119709
VAN_DT,restaurants,Tableau,49.2874987,-123.123306
VAN_DT,restaurants,Domo Sushi,49.2873492,-123.12363
VAN_DT,restaurants,Rice & Noodle,49.2863433,-123.12779
VAN_DT,restaurants,Nightingale,49.2874308,-123.117594
VAN_DT,restaurants,MeeT in Yaletown,49.2749566,-123.121758
VAN_DT,restaurants,A&W,49.2787971,-123.123458
VAN_DT,restaurants,Notch8,49.283799,-123.12091
VAN_DT,restaurants,Hawksworth Restaurant,49.2834872,-123.1193331
VAN_DT,restaurants,Bahar Bakery & Cafe,49.2807258,-123.118578
VAN_DT,restaurants,Patrón Tacos & Cantina,49.2786794,-123.115383
VAN_DT,restaurants,Trish Juice,49.2882329,-123.12745
VAN_DT,restaurants,Twins Chinese Kitchen,49.2787805,-123.128286
VAN_DT,restaurants,Momo Factory Davie,49.281185,-123.132227
VAN_DT,restaurants,Good Earth Coffeehouse,49.2840399,-123.123561
VAN_DT,restaurants,Tim Hortons,49.2875882,-123.121619
VAN_DT,restaurants,Triple O's,49.2866181,-123.1209638
VAN_DT,restaurants,Heritage Asian Eatery,49.287548,-123.121038
VAN_DT,restaurants,Indian Delicacy,49.2873634,-123.121674
VAN_DT,restaurants,Symphonie,49.2876652,-123.121895
VAN_DT,restaurants,Bonta Italian Ristorante,49.2799857,-123.130351
VAN_DT,restaurants,Honey Salt,49.2751643,-123.112746
VAN_DT,restaurants,Kiku Sushi Restaurant,49.2892662,-123.126936
VAN_DT,restaurants,Sushi Mugen,49.2786686,-123.12829
VAN_DT,restaurants,Tavern,49.2755314,-123.122013
VAN_DT,restaurants,Meet Fresh,49.2862828,-123.127685
VAN_DT,restaurants,Trees Organic Coffee,49.2819069,-123.118763
VAN_DT,restaurants,Maruhachi Ra-men,49.2785491,-123.115763
VAN_DT,restaurants,Poke Time,49.2811031,-123.121914
VAN_DT,restaurants,Domino's,49.2776544,-123.125186
VAN_DT,restaurants,Romano's Pizza,49.279484,-123.1229848
VAN_DT,restaurants,Lucha Libre Taqueria,49.2793936,-123.123503
VAN_DT,restaurants,Cibo Trattoria,49.2794177,-123.120598
VAN_DT,restaurants,Italian Kitchen,49.2824839,-123.123624
VAN_DT,restaurants,Eggette,49.2858499,-123.127
VAN_DT,restaurants,Nero Belgian Waffle Bar,49.2906777,-123.133913
VAN_DT,restaurants,Gringo,49.2800691,-123.130964
VAN_DT,restaurants,Carlino Restaurant,49.2855856,-123.123807
VAN_DT,restaurants,Freshii,49.2869324,-123.1246607
VAN_DT,restaurants,Prestons Restaurant + Lounge,49.28822,-123.122313
VAN_DT,restaurants,Showcase Restaurant & Bar,49.2878984,-123.1202577
VAN_DT,restaurants,,49.2916032,-123.128475
VAN_DT,restaurants,Elisa,49.2759188,-123.121377
VAN_DT,restaurants,Matchstick,49.2743949,-123.126212
VAN_DT,restaurants,Mink,49.2866225,-123.115322
VAN_DT,restaurants,lovelarte,49.2792111,-123.116158
VAN_DT,restaurants,Pelicana Chicken,49.2791959,-123.116782
VAN_DT,restaurants,Sushi Bros,49.2791657,-123.116741
VAN_DT,restaurants,Brooklyn NYC Pizzeria,49.2790996,-123.1166316
VAN_DT,restaurants,Dante Italian Sandwich,49.2791399,-123.116689
VAN_DT,restaurants,Le Petit Belge,49.2789978,-123.116477
VAN_DT,restaurants,Xing Fu Tang,49.2832473,-123.116401
VAN_DT,restaurants,JOS,49.2890618,-123.1220928
VAN_DT,restaurants,Quickly,49.2907247,-123.133984
VAN_DT,restaurants,Neate Donuts,49.2875779,-123.1191516
VAN_DT,restaurants,Dae Bak Bon Ga,49.2874441,-123.128832
VAN_DT,restaurants,Hydra Estiatorio Mediterranean,49.2857071,-123.1161599
VAN_DT,restaurants,Freshslice Pizza,49.2740753,-123.1220882
VAN_DT,restaurants,Tim Hortons,49.2830656,-123.1164538
VAN_DT,restaurants,Mr Shawarma,49.2831011,-123.1171034
VAN_DT,restaurants,Mapo Pancake House,49.2750379,-123.1211163
VAN_DT,restaurants,Pokébar,49.2800438,-123.130923
VAN_DT,restaurants,Yaletown Brewing Company,49.2755553,-123.1208603
VAN_DT,restaurants,Momo Sushi,49.2903487,-123.1342776
VAN_DT,restaurants,Popeyes,49.2794927,-123.114359
VAN_DT,restaurants,Subway,49.2859088,-123.1119662
VAN_DT,restaurants,Real Fruit Bubble Tea,49.2858583,-123.1118595
VAN_DT,restaurants,Coal Harbour Cafe,49.2883311,-123.1126862
VAN_DT,restaurants,Cha Yuan,49.2740045,-123.1223976
VAN_DT,restaurants,Subway,49.2887314,-123.1281326
VAN_DT,restaurants,Take Five Café,49.2903172,-123.12894
VAN_DT,restaurants,Nom Nom,49.2899614,-123.1333321
VAN_DT,restaurants,Avohouse Japanese Restaurant,49.2889396,-123.131209
VAN_DT,restaurants,Macu Tea,49.2874292,-123.1288956
VAN_DT,restaurants,De Dutch,49.2900459,-123.116951
VAN_DT,restaurants,Tim Hortons,49.279992,-123.117306
VAN_DT,restaurants,Tendon Kohaku,49.2809639,-123.122118
VAN_DT,restaurants,DD Mau,49.2738992,-123.1227769
VAN_DT,restaurants,Panago,49.2737512,-123.123314
VAN_DT,restaurants,Acquafarina,49.2810385,-123.1151572
VAN_DT,restaurants,Chipotle,49.2792846,-123.116924
VAN_DT,restaurants,Field & Social,49.2759442,-123.1197913
VAN_DT,restaurants,Cafe W,49.2856225,-123.126701
VAN_DT,restaurants,Did's Pizza,49.2828529,-123.1149841
VAN_DT,restaurants,bb.q Chicken,49.2890176,-123.13128
VAN_DT,restaurants,Tå Bom Korean Cuisine,49.2890079,-123.131903
VAN_DT,restaurants,Noodle Arts,49.2910088,-123.1344607
VAN_DT,restaurants,Auto Strada,49.2743885,-123.1309865
VAN_DT,restaurants,Kosoo,49.2850507,-123.125811
VAN_DT,restaurants,Honolulu Coffee,49.2799117,-123.12505
VAN_DT,restaurants,The Golden Horn Turkish Bakery & Cafe,49.2893941,-123.1148812
VAN_DT,restaurants,Gyu King Teppanyaki,49.2840553,-123.122434
VAN_DT,restaurants,Living Foods,49.2826712,-123.1178553
VAN_DT,restaurants,Sweet 7,49.2902478,-123.133814
VAN_DT,restaurants,Maxine's Cafe & Bar,49.27789,-123.131368
VAN_DT,restaurants,Honeybrew Strudel Bar,49.2777831,-123.1268414
VAN_DT,restaurants,Starbucks,49.2825404,-123.116622
VAN_DT,restaurants,Jugo Juice,49.2821984,-123.1186974
VAN_DT,restaurants,Linh Café,49.2746748,-123.129537
VAN_DT,restaurants,Monzo Burger,49.2749894,-123.1298409
VAN_DT,restaurants,Ça Marche,49.2745994,-123.130842
VAN_DT,restaurants,Nam San,49.2894379,-123.132717
VAN_DT,restaurants,Tokyo in April,49.2804535,-123.107356
VAN_DT,restaurants,The Heaven on Granville,49.2788585,-123.1233752
VAN_DT,restaurants,Horin Ramen + Sake,49.2861906,-123.127545
VAN_DT,restaurants,Chicko Chicken,49.2863164,-123.1277326
VAN_DT,restaurants,Zabu Chicken,49.289843,-123.13262
VAN_DT,restaurants,Kaneko Hannosuke,49.2908178,-123.1341534
VAN_DT,restaurants,Crave India,49.2791093,-123.1235206
VAN_DT,restaurants,Fresh Donair,49.2791978,-123.123389
VAN_DT,restaurants,Granville Kebab & Poutine,49.2791753,-123.1234235
VAN_DT,restaurants,C Prime Modern Italian Steak & Wine,49.2808947,-123.127338
VAN_DT,restaurants,Qieu,49.2793624,-123.107407
VAN_DT,restaurants,Zubu,49.2818772,-123.123509
VAN_DT,restaurants,Super Chef Grill,49.2785821,-123.11581
VAN_DT,restaurants,Giovane Caffè,49.2880334,-123.1169453
VAN_DT,restaurants,Kurotaki,49.2744888,-123.1256738
VAN_DT,restaurants,Ignite Pizzeria Express,49.2846905,-123.111183
VAN_DT,restaurants,Railtown,49.2852307,-123.114311
VAN_DT,restaurants,Taf's Cafe,49.2811178,-123.1205
VAN_DT,restaurants,Gong Cha,49.2811659,-123.1204439
VAN_DT,restaurants,Happy Lemon,49.285752,-123.126884
VAN_DT,restaurants,Napoletana Pizza,49.2860622,-123.1273577
VAN_DT,restaurants,Camay Wok,49.2846465,-123.112562
VAN_DT,restaurants,My Toan Vietnamese Gourmet,49.2845955,-123.1124903
VAN_DT,restaurants,Harbour Spoon,49.2845516,-123.112411
VAN_DT,restaurants,Thaï Express,49.2845146,-123.1123326
VAN_DT,restaurants,Fatburger,49.2844796,-123.1122746
VAN_DT,restaurants,Bubble Waffle Cafe,49.284398,-123.112144
VAN_DT,restaurants,Little Japan,49.2843495,-123.1120745
VAN_DT,restaurants,Salad Loop,49.2844646,-123.1119722
VAN_DT,restaurants,Osaka Sushi & Oshi,49.2845282,-123.1120539
VAN_DT,restaurants,Hugo's Coffee,49.2845844,-123.1121362
VAN_DT,restaurants,Teppan Kitchen,49.2846964,-123.1121842
VAN_DT,restaurants,Rice 'N Spice,49.284732,-123.1121303
VAN_DT,restaurants,Brooklyn Dumpling Shop,49.2798702,-123.1178068
VAN_DT,restaurants,The Food Story Cuisine,49.2791791,-123.11713
VAN_DT,restaurants,,49.2835545,-123.1143209
VAN_DT,restaurants,La Prep,49.2829198,-123.1179071
VAN_DT,restaurants,Holts Café,49.2845675,-123.116288
VAN_DT,restaurants,Take Five Café,49.2833899,-123.117124
VAN_DT,restaurants,Hula,49.2832543,-123.117706
VAN_DT,restaurants,Tractor,49.2847278,-123.1155552
VAN_DT,restaurants,Orange Julius,49.2830324,-123.117697
VAN_DT,restaurants,A&W,49.2832223,-123.117663
VAN_DT,restaurants,Trees Organic Coffee,49.2818796,-123.124522
VAN_DT,restaurants,Kafka's Coffee,49.2790265,-123.119065
VAN_DT,restaurants,Kyochon Chicken,49.2885778,-123.1306706
VAN_DT,restaurants,Pizza Hut,49.2909157,-123.134307
VAN_DT,restaurants,Sushi Bar Maumi,49.2900302,-123.133493
VAN_DT,restaurants,Viet Sub Vietnamese Cuisine,49.2901318,-123.1336518
VAN_DT,restaurants,Vegas Donuts,49.2896956,-123.132978
VAN_DT,restaurants,Blenz Coffee,49.2896767,-123.132304
VAN_DT,restaurants,Pho 37 Vietnamese Restaurant,49.2891307,-123.1321209
VAN_DT,restaurants,CinCin Ristorante + Bar,49.2852965,-123.1262599
VAN_DT,restaurants,Forêt Noire Café,49.2850251,-123.1257769
VAN_DT,restaurants,Karma Lounge,49.2867846,-123.1243963
VAN_DT,restaurants,Craffles,49.2759622,-123.1246588
VAN_DT,restaurants,Freshslice Pizza,49.2858144,-123.126964
VAN_DT,restaurants,Starbucks,49.2858656,-123.124319
VAN_DT,restaurants,Eh! Restaurant,49.2846571,-123.123248
VAN_DT,restaurants,Red Burrito,49.2862649,-123.125507
VAN_DT,restaurants,Bread x Butter,49.2843952,-123.1198026
VAN_DT,restaurants,Cavo Bar+Kitchen,49.2802282,-123.121882
VAN_DT,restaurants,Roxy Burger,49.2799776,-123.121632
VAN_DT,restaurants,Cafe Club,49.2846946,-123.121891
VAN_DT,restaurants,Pallet Coffee Roasters,49.286852,-123.122304
VAN_DT,restaurants,Melville Café,49.2874862,-123.123855
VAN_DT,restaurants,Mangez Mangez,49.2863855,-123.12271
VAN_DT,restaurants,Giovane Caffè,49.2806489,-123.1157638
VAN_DT,restaurants,Sharetea,49.2761813,-123.1194321
VAN_DT,restaurants,L'Apres Midi Patisserie,49.2899471,-123.128186
VAN_DT,restaurants,Green Leaf Salad Bar,49.2879697,-123.123681
VAN_DT,restaurants,Captain's Oven Pizza,49.2875711,-123.121131
VAN_DT,restaurants,Guu,49.2847824,-123.110352
VAN_DT,restaurants,Kamei Royale,49.2872989,-123.118403
VAN_DT,restaurants,Aidan’s Coffee & Food,49.2876599,-123.118113
VAN_DT,restaurants,Tractor,49.2875812,-123.116761
VAN_DT,restaurants,P2B Restaurant + Bar,49.2884353,-123.1205374
VAN_DT,restaurants,Sulbing Cafe Robson,49.2896203,-123.1328373
VAN_DT,restaurants,AlHadbah Donair,49.2896414,-123.1328634
VAN_DT,restaurants,Palate Kitchen,49.286264,-123.1156676
VAN_DT,restaurants,Cafe Tica,49.2803407,-123.1198129
VAN_DT,restaurants,Kafka's,49.2824748,-123.1089178
VAN_DT,restaurants,Grab N Go,49.2748562,-123.1229971
VAN_DT,restaurants,H Kitchen,49.280447,-123.118809
VAN_DT,restaurants,Ole Chicken,49.286515,-123.128029
VAN_DT,restaurants,Open Outcry,49.2855708,-123.1159896
VAN_DT,restaurants,Hundy,49.2757371,-123.1222786
VAN_DT,restaurants,C4U Cafe,49.2819068,-123.1254132
VAN_DT,restaurants,Zac Zac,49.2804298,-123.1187668
VAN_DT,restaurants,Il Nido Italian Restaurant,49.2846388,-123.124156
VAN_DT,restaurants,Pizza Pizza,49.2791324,-123.1159876
VAN_DT,restaurants,Deville Coffee,49.2853769,-123.1242222
VAN_DT,restaurants,Lattea,49.2857648,-123.126293
VAN_DT,restaurants,Hida Takayama Ramen,49.2894518,-123.1328229
VAN_DT,restaurants,Starbucks,49.2850347,-123.1206124
VAN_DT,restaurants,Tim Hortons,49.2796913,-123.1098414
VAN_DT,restaurants,Starbucks,49.2809943,-123.1142019
VAN_DT,restaurants,Carve/Catch,49.2776463,-123.1096758
VAN_DT,restaurants,Steamers,49.2776235,-123.1094568
VAN_DT,restaurants,Triple Os,49.2775257,-123.1087373
VAN_DT,restaurants,Captains Room,49.2783144,-123.1086913
VAN_DT,restaurants,Konica Minolta Champion's Club,49.2779281,-123.1094291
VAN_DT,restaurants,Dawson's Hot Dogs,49.277322,-123.1110668
VAN_DT,restaurants,oyo Korean Noodles,49.2807802,-123.1249609
VAN_DT,restaurants,Time Out Cafe,49.2870978,-123.1233125
VAN_DT,restaurants,Booster Juice,49.284827,-123.1116421
VAN_DT,restaurants,Carnitas Don Jose,49.2803187,-123.107113
VAN_DT,restaurants,Yunqueen - Rice Noodles,49.2883455,-123.1309604
VAN_DT,restaurants,Popeyes,49.280525,-123.1214879
VAN_DT,restaurants,Ban Bu Xian Szechuan,49.286717,-123.1283561
VAN_DT,restaurants,Haifa,49.2805071,-123.11573
VAN_DT,restaurants,Quesada,49.2888365,-123.1149962
VAN_DT,restaurants,Sonder Cafe,49.2845171,-123.1092219
VAN_DT,restaurants,Hungrey Zus,49.2851447,-123.1144698
VAN_DT,restaurants,Panago,49.2775891,-123.1091743
VAN_DT,restaurants,Madrí Excepcional Lounge,49.2775858,-123.1083264
VAN_DT,restaurants,Triple O's,49.2782019,-123.108729
VAN_DT,restaurants,Rogers Studio Lounge,49.2777428,-123.1078905
VAN_DT,restaurants,Crisp,49.2779311,-123.1080804
VAN_DT,restaurants,Freshii,49.2770752,-123.1285901
VAN_DT,restaurants,Caspian Castle Food,49.2797526,-123.1264371
VAN_DT,restaurants,Speakeasy On Granville,49.2801234,-123.1220089
VAN_DT,restaurants,bb.q Chicken,49.2789562,-123.1237394
VAN_DT,restaurants,Andonis,49.2773483,-123.1261579
VAN_DT,restaurants,Straight Outta Brooklyn Pizza,49.283885,-123.1070422
VAN_DT,restaurants,Cheese Slap,49.2800928,-123.1220758
VAN_DT,restaurants,JJ's Restaurant,49.2812999,-123.111673
VAN_DT,restaurants,,49.2814266,-123.1114416
VAN_DT,restaurants,Mr. Shawarma,49.2825719,-123.1215294
VAN_DT,restaurants,Banter Room,49.2763183,-123.1197396
VAN_DT,restaurants,Pizza Tori,49.2835387,-123.1148875
VAN_DT,restaurants,Taco Bell,49.2795277,-123.1223805
VAN_DT,restaurants,Club Kitchen,49.2749282,-123.1155829
VAN_DT,restaurants,Belgian Chocolate Cafe,49.2749243,-123.1134509
VAN_DT,restaurants,Taco Nori,49.2861625,-123.1196945
VAN_DT,restaurants,Bacaro,49.2879492,-123.1166128
VAN_DT,restaurants,Unni Pasteries,49.2747134,-123.1227701
VAN_DT,restaurants,Starbucks,49.2884844,-123.1153946
VAN_DT,restaurants,Steve's Poke Bar,49.2889585,-123.1148585
VAN_DT,restaurants,Rice Noodle,49.2794815,-123.1224502
VAN_DT,restaurants,Awesome Bagel & More,49.2865725,-123.11418
VAN_DT,restaurants,The Flying Whale,49.2891794,-123.1100531
VAN_DT,restaurants,Mott 32,49.2868949,-123.1245212
VAN_DT,restaurants,Sai Plant Deli,49.2837191,-123.1121566
VAN_DT,restaurants,Arc,49.2875047,-123.1139234
VAN_DT,restaurants,Master Chef,49.2836678,-123.1162297
VAN_DT,restaurants,Oakberry,49.2848095,-123.1108687
VAN_DT,restaurants,Top of Vancouver,49.2849107,-123.1119842
VAN_DT,restaurants,Ciclo Espresso The Post,49.2809262,-123.1150452
VAN_DT,restaurants,Deville Coffee,49.2813023,-123.113332
VAN_DT,restaurants,Oakberry Acai,49.2812993,-123.1137687
VAN_DT,restaurants,Artigiano,49.2813206,-123.1167852
VAN_DT,restaurants,Thaï Express,49.2872098,-123.1140737
VAN_DT,restaurants,Chatime,49.2870296,-123.1142452
VAN_DT,restaurants,Subway,49.2874125,-123.1142208
VAN_DT,restaurants,Hula,49.2873873,-123.1141203
VAN_DT,restaurants,Fatburger,49.2871978,-123.1146004
VAN_DT,restaurants,We Grill,49.2871809,-123.113993
VAN_DT,restaurants,My Toan,49.2871707,-123.1145323
VAN_DT,restaurants,Umi Sushi Express,49.2871192,-123.114393
VAN_DT,restaurants,Famous Wok,49.2872138,-123.1138197
VAN_DT,restaurants,Jugo Juice,49.2873606,-123.1140294
VAN_DT,restaurants,Basha,49.2871645,-123.1138993
VAN_DT,restaurants,Gong Cha,49.2810255,-123.1130938
VAN_DT,restaurants,Cactus Club Cafe,49.28963593160979,-123.1180578646505
VAN_DT,restaurants,Boston Pizza,49.27717334999999,-123.1141199
VAN_DT,restaurants,HY's Steakhouse,49.284651944685216,-123.11930625023223
VAN_DT,restaurants,JJ Bean,49.279189553070395,-123.11498188965469
VAN_DT,restaurants,Happy Noodle House,49.27667823347793,-123.12579374771285
VAN_DT,restaurants,Kobe,49.28452691282821,-123.12312213236768
VAN_DT,transit_stops,Granville St (SB) at West Georgia St,49.2827522,-123.1178908
VAN_DT,transit_stops,West Georgia Street (WB) at Burrard Street (1),49.2848161,-123.1214762
VAN_DT,transit_stops,Granville St (SB) at Nelson St,49.2789042,-123.1237081
VAN_DT,transit_stops,Granville St (SB) at Davie St,49.2767756,-123.1269246
VAN_DT,transit_stops,West Georgia St (WB) at Bute St,49.2874063,-123.1255385
VAN_DT,transit_stops,West Georgia St (EB) at Bute St,49.2867133,-123.1249166
VAN_DT,transit_stops,Granville St (NB) at Drake St,49.2764381,-123.1270861
VAN_DT,transit_stops,West Georgia St (WB) at Cardero St,49.2908853,-123.130788
VAN_DT,transit_stops,West Georgia Street (EB) at Broughton Street,49.2886283,-123.1278628
VAN_DT,transit_stops,Granville St (SB) at Drake St,49.275801,-123.1283517
VAN_DT,transit_stops,West Georgia Street (WB) at Broughton Street,49.2894024,-123.1286226
VAN_DT,transit_stops,West Georgia St (EB) at Cardero St,49.2902387,-123.130375
VAN_DT,transit_stops,Granville St (NB) at West Georgia St,49.2822977,-123.1182691
VAN_DT,transit_stops,West Georgia St (EB) at Granville St,49.2825458,-123.1184205
VAN_DT,transit_stops,West Georgia St (WB) at Bute St,49.2874867,-123.1256656
VAN_DT,transit_stops,Davie St (WB) at Richards St,49.2760502,-123.1243228
VAN_DT,transit_stops,Yaletown-Roundhouse Station Bay 1,49.2748036,-123.1224099
VAN_DT,transit_stops,Expo Blvd (WB) at Nelson St,49.2747686,-123.1162973
VAN_DT,transit_stops,Yaletown-Roundhouse Station Bay 2,49.2742729,-123.1219646
VAN_DT,transit_stops,,49.2786617,-123.109008
VAN_DT,transit_stops,Expo Blvd (WB) at Abbott St,49.2788117,-123.1080424
VAN_DT,transit_stops,Cambie St (SB) at Robson St,49.2780406,-123.1153996
VAN_DT,transit_stops,Waterfront Station Bay 2,49.2858589,-123.1123991
VAN_DT,transit_stops,Seymour St (NB) at West Hastings St,49.2849036,-123.1123866
VAN_DT,transit_stops,Seymour St (NB) at Davie St,49.2767956,-123.1246262
VAN_DT,transit_stops,West Pender Street (WB) NS Howe Street (Bay 1),49.2851814,-123.1154796
VAN_DT,transit_stops,Burrard Street (NB) at Davie Street,49.2788989,-123.1292418
VAN_DT,transit_stops,West Hastings St (WB) at Hamilton St,49.2830825,-123.1102501
VAN_DT,transit_stops,West Hastings St (WB) FS Abbott St,49.2822636,-123.1081571
VAN_DT,transit_stops,Granville St (NB) at Davie St,49.2775601,-123.125456
VAN_DT,transit_stops,West Georgia St (WB) at Granville St,49.2823357,-123.1176509
VAN_DT,transit_stops,West Hastings St (WB) at Granville St,49.2852648,-123.1136199
VAN_DT,transit_stops,West Georgia St (WB) at Homer St,49.2809293,-123.1154633
VAN_DT,transit_stops,Davie St (EB) at Howe St,49.2775703,-123.1270293
VAN_DT,transit_stops,Burrard St (NB) at Comox St,49.280719,-123.1265302
VAN_DT,transit_stops,Davie St (EB) at Thurlow St,49.2801547,-123.1310251
VAN_DT,transit_stops,Davie Street (WB) at Burrard Street,49.2794785,-123.1296247
VAN_DT,transit_stops,Granville St (SB) at West Pender St,49.2841182,-123.1158573
VAN_DT,transit_stops,Burrard Station Bay 1,49.2854032,-123.1198942
VAN_DT,transit_stops,Burrard Street (SB) at Davie Street,49.2789385,-123.1296767
VAN_DT,transit_stops,Davie St (WB) at Thurlow St,49.2808197,-123.1317151
VAN_DT,transit_stops,Robson Street (WB) at Granville Street,49.2812744,-123.1195259
VAN_DT,transit_stops,West Hastings St (EB) at Granville St,49.2854072,-123.1142274
VAN_DT,transit_stops,West Pender Street (WB) at Granville St,49.2838931,-123.1135029
VAN_DT,transit_stops,Burrard St (SB) at Nelson St,49.281012,-123.1265211
